ts_code,tier,entry_date,exit_date,entry_price,exit_price,return,hold_days,exit_reason,sell_score,exit_action,core_hits,aux_hits,entry_regime,position_weight
588190.SH,C,20231010,20231016,0.983000,0.984000,0.001017,4,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",sideways,0.200000
588220.SH,C,20231010,20231012,0.981000,1.003000,0.022426,2,rsi_high,1.500000,reduce,"{""upper_touch"": false, ""range_break"": false, ""drop_spike"": false}","{""rsi_high"": true, ""kdj_rollover"": true, ""mid_break"": false, ""obv_exit"": false, ""wr_overbought"": true}",sideways,0.200000
159605.SZ,B,20231013,20231019,0.760000,0.726000,-0.044737,4,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",sideways,0.350000
159607.SZ,B,20231013,20231016,0.760000,0.748000,-0.015789,1,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",sideways,0.350000
159792.SZ,C,20231013,20231016,0.618000,0.606000,-0.019417,1,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",sideways,0.200000
159713.SZ,C,20231024,20231027,0.656000,0.676000,0.030488,3,target_hit,2.000000,exit,"{""target_hit"": true, ""failure_drop"": false, ""lower_low"": false}","{""rsi_fade"": true, ""kdj_rollover"": false, ""below_ma5"": false, ""obv_exit"": true}",bear,0.080000
159688.SZ,C,20231025,20231027,0.768000,0.787000,0.024740,2,target_hit,1.000000,exit,"{""target_hit"": true, ""failure_drop"": false, ""lower_low"": false}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": false, ""obv_exit"": false}",bear,0.080000
513130.SH,C,20231101,20231106,0.520000,0.559000,0.075000,3,upper_touch,2.500000,exit,"{""upper_touch"": true, ""range_break"": false, ""drop_spike"": false}","{""rsi_high"": true, ""kdj_rollover"": true, ""mid_break"": false, ""obv_exit"": false, ""wr_overbought"": true}",sideways,0.200000
159629.SZ,C,20231102,20231106,2.368000,2.447000,0.033361,2,rsi_high,1.500000,reduce,"{""upper_touch"": false, ""range_break"": false, ""drop_spike"": false}","{""rsi_high"": true, ""kdj_rollover"": true, ""mid_break"": false, ""obv_exit"": false, ""wr_overbought"": true}",sideways,0.200000
560010.SH,C,20231102,20231106,2.361000,2.440000,0.033460,2,rsi_high,2.000000,reduce,"{""upper_touch"": false, ""range_break"": false, ""drop_spike"": false}","{""rsi_high"": true, ""kdj_rollover"": true, ""mid_break"": false, ""obv_exit"": true, ""wr_overbought"": true}",sideways,0.200000
513120.SH,A,20231121,20231122,0.886000,0.867000,-0.021445,1,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",sideways,0.500000
159792.SZ,B,20231123,20231129,0.630000,0.592000,-0.060317,4,drop_spike,2.000000,exit,"{""upper_touch"": false, ""range_break"": false, ""drop_spike"": true}","{""rsi_high"": false, ""kdj_rollover"": false, ""mid_break"": true, ""obv_exit"": true, ""wr_overbought"": false}",sideways,0.350000
159892.SZ,A,20231123,20231128,0.608000,0.613000,0.008224,3,target_hit,1.500000,exit,"{""target_hit"": true, ""failure_drop"": false, ""lower_low"": false}","{""rsi_fade"": true, ""kdj_rollover"": false, ""below_ma5"": false, ""obv_exit"": false}",sideways,0.500000
513770.SH,B,20231123,20231124,0.387000,0.381000,-0.015504,1,failure_drop,2.500000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": false}",sideways,0.350000
513980.SH,B,20231123,20231124,0.517000,0.507000,-0.019342,1,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",sideways,0.350000
588200.SH,B,20231123,20231124,1.160000,1.141000,-0.016379,1,failure_drop,2.500000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": false}",sideways,0.350000
588220.SH,A,20231123,20231128,1.029000,1.033000,0.003887,3,target_hit,1.000000,exit,"{""target_hit"": true, ""failure_drop"": false, ""lower_low"": false}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": false, ""obv_exit"": false}",sideways,0.500000
159636.SZ,C,20231206,20231213,0.770000,0.754000,-0.020779,5,time,0.000000,time,{},{},bear,0.080000
159688.SZ,C,20231206,20231213,0.742000,0.727000,-0.020216,5,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
159740.SZ,C,20231206,20231213,0.500000,0.490000,-0.020000,5,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
159741.SZ,C,20231206,20231213,0.501000,0.491000,-0.019960,5,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
159742.SZ,C,20231206,20231213,0.513000,0.504000,-0.017544,5,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
159747.SZ,C,20231206,20231213,0.935000,0.912000,-0.024599,5,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
159750.SZ,C,20231206,20231213,0.676000,0.660000,-0.023669,5,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
159792.SZ,C,20231206,20231213,0.570000,0.558000,-0.021053,5,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
513020.SH,C,20231206,20231213,0.712000,0.696000,-0.022472,5,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
513150.SH,C,20231206,20231207,0.730000,0.718000,-0.016438,1,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
513260.SH,C,20231206,20231213,0.963000,0.945000,-0.018692,5,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
513380.SH,C,20231206,20231213,0.461731,0.453727,-0.017335,5,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
513890.SH,C,20231206,20231213,0.744000,0.731000,-0.017473,5,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
513700.SH,C,20231212,20231213,0.481000,0.472000,-0.018711,1,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
513010.SH,C,20240102,20240108,0.508000,0.480000,-0.055118,4,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",sideways,0.200000
513120.SH,C,20240102,20240105,0.780000,0.756000,-0.030769,3,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",sideways,0.200000
513130.SH,C,20240102,20240105,0.493000,0.479000,-0.028398,3,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",sideways,0.200000
513180.SH,C,20240102,20240105,0.496000,0.482000,-0.028226,3,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",sideways,0.200000
159740.SZ,C,20240104,20240105,0.487000,0.479000,-0.016427,1,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",sideways,0.200000
513980.SH,B,20240104,20240105,0.440000,0.430000,-0.022727,1,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",sideways,0.350000
159770.SZ,C,20240109,20240110,0.703000,0.692000,-0.015647,1,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
513700.SH,C,20240109,20240112,0.448000,0.452000,0.008929,3,failure_drop,2.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": false, ""obv_exit"": false}",bear,0.080000
513860.SH,C,20240109,20240116,0.422000,0.414000,-0.018957,5,time,0.000000,time,{},{},bear,0.080000
588290.SH,C,20240111,20240112,0.973000,0.950000,-0.023638,1,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
561980.SH,C,20240116,20240117,0.885000,0.861000,-0.027119,1,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
159506.SZ,C,20240118,20240119,0.847000,0.811000,-0.042503,1,failure_drop,2.500000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": false}",bear,0.080000
159605.SZ,C,20240118,20240119,0.679000,0.660000,-0.027982,1,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
159607.SZ,C,20240118,20240119,0.673000,0.655000,-0.026746,1,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
159615.SZ,C,20240118,20240119,0.710000,0.678000,-0.045070,1,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
159636.SZ,C,20240118,20240119,0.670000,0.654000,-0.023881,1,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
159688.SZ,C,20240118,20240119,0.636000,0.618000,-0.028302,1,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
159740.SZ,C,20240118,20240119,0.428000,0.416000,-0.028037,1,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
159741.SZ,C,20240118,20240119,0.426000,0.414000,-0.028169,1,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
159742.SZ,C,20240118,20240119,0.437000,0.425000,-0.027460,1,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
159747.SZ,C,20240118,20240119,0.814000,0.790000,-0.029484,1,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
159751.SZ,C,20240118,20240119,0.581000,0.563000,-0.030981,1,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
159792.SZ,C,20240118,20240119,0.478000,0.464000,-0.029289,1,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
159892.SZ,C,20240118,20240119,0.492000,0.470000,-0.044715,1,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
513010.SH,C,20240118,20240119,0.442000,0.430000,-0.027149,1,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
513020.SH,C,20240118,20240119,0.614000,0.598000,-0.026059,1,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
513130.SH,C,20240118,20240119,0.428000,0.416000,-0.028037,1,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
513160.SH,C,20240118,20240119,0.625000,0.613000,-0.019200,1,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
513180.SH,C,20240118,20240119,0.431000,0.420000,-0.025522,1,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
513200.SH,C,20240118,20240119,0.714000,0.684000,-0.042017,1,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
513220.SH,C,20240118,20240119,0.779000,0.761000,-0.023107,1,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
513260.SH,C,20240118,20240119,0.822000,0.802000,-0.024331,1,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
513280.SH,C,20240118,20240119,0.690000,0.657000,-0.047826,1,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
513380.SH,C,20240118,20240119,0.393697,0.382691,-0.027956,1,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
513560.SH,C,20240118,20240119,0.735000,0.714000,-0.028571,1,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
513580.SH,C,20240118,20240119,0.434000,0.422000,-0.027650,1,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
513700.SH,C,20240118,20240119,0.431000,0.415000,-0.037123,1,failure_drop,2.500000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": false}",bear,0.080000
513770.SH,C,20240118,20240119,0.292500,0.283500,-0.030769,1,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
513860.SH,C,20240118,20240119,0.398000,0.385000,-0.032663,1,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
513890.SH,C,20240118,20240119,0.651000,0.631000,-0.030722,1,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
513980.SH,C,20240118,20240119,0.398000,0.385000,-0.032663,1,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
588200.SH,C,20240118,20240122,0.968000,0.931000,-0.038223,2,failure_drop,3.000000,exit,"{""target_hit"": false, ""failure_drop"": true, ""lower_low"": true}","{""rsi_fade"": false, ""kdj_rollover"": false, ""below_ma5"": true, ""obv_exit"": true}",bear,0.080000
